question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Isiphi isazi sokuma kwezwe esibuke umphakathi wasemadolobheni wase-US wama-1920s njengesethi yamandandatho agxilile aphuma ngaphandle asuka enkabeni emaphakathi?,"['iRostov', 'iRavenstein', 'iVon Thünen', 'iBurgess']",D,high_school_geography,"[TextBlock(text='D) iBurgess', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isazi sokuma kwezwe esibuke umphakathi wasemadolobheni wase-US wama-1920s njengesethi yamandandatho agxilile aphuma ngaphandle asuka enkabeni emaphakathi?\n A)iRostov B)iRavenstein C)iVon Thünen D)iBurgess'}]}]",D,1
"Ukuze sifike esikoleni ekuseni, SONKE sisebenzisa lokhu njengomhlahlandlela wethu:","['i-Rand-McNally Road Atlas', 'iglubha yomhlaba', 'imephu yomgaqo', 'imephu yengqondo']",D,high_school_geography,"[TextBlock(text='C) imephu yomgaqo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuze sifike esikoleni ekuseni, SONKE sisebenzisa lokhu njengomhlahlandlela wethu:\n A)i-Rand-McNally Road Atlas B)iglubha yomhlaba C)imephu yomgaqo D)imephu yengqondo'}]}]",C,0
"Kulokhu, imephu esebenzisa isikali semephu esincane kakhulu kuzoba imephu ye","['Umhlaba', 'i-Atlanta, Georgia', 'iMain Street Small Town Ohio', 'iPennsylvania']",A,high_school_geography,"[TextBlock(text='A) Umhlaba\n\nThe question asks about what type of map would use a very small map scale. A small scale map shows a large area in less detail, and is typically used to show large regions like continents or the entire world. Therefore, the correct answer is A) Umhlaba (The World).', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kulokhu, imephu esebenzisa isikali semephu esincane kakhulu kuzoba imephu ye\n A)Umhlaba B)i-Atlanta C)Georgia D)iMain Street Small Town Ohio'}]}]",A,1
Umngcele wangaphambili owakhiwa ngaphambi kokuba kutholakale ulwazi olunzulu lwendawo kanye nokuklanywa kwemephu waziwa ngokuthi,"['imingcele eyandulelayo', 'umngcele wejometri', 'imingcele e-relict', 'imingcele elandelayo']",A,high_school_geography,"[TextBlock(text='A) imingcele eyandulelayo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umngcele wangaphambili owakhiwa ngaphambi kokuba kutholakale ulwazi olunzulu lwendawo kanye nokuklanywa kwemephu waziwa ngokuthi\n A)imingcele eyandulelayo B)umngcele wejometri C)imingcele e-relict D)imingcele elandelayo'}]}]",A,1
Imuphi kule misebenzi elandelayo osemkhakheni ongaqashiwe?,"['unjiniyela we-software', 'Isisebenzi somugqa weloli we-F-10', 'isisebenzi sokuhluza uwoyela', 'Isisebenzi sendawo yokupaka']",D,high_school_geography,"[TextBlock(text='B) Isisebenzi somugqa weloli we-F-10', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imuphi kule misebenzi elandelayo osemkhakheni ongaqashiwe?\n A)unjiniyela we-software B)Isisebenzi somugqa weloli we-F-10 C)isisebenzi sokuhluza uwoyela D)Isisebenzi sendawo yokupaka'}]}]",B,0
Kukusiphi izifunda kulezi ezilandelayo lapho indawo yezolimo zokuziphilisa ithathelwa indawo ukuthuthukiswa kohwebo olukhulu?,"['iSwiss Alps', 'i-Amazon ason', 'INtshonalanga ne-Afrika', 'i-Alaskan tundra']",B,high_school_geography,"[TextBlock(text='B) i-Amazon Basin', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukusiphi izifunda kulezi ezilandelayo lapho indawo yezolimo zokuziphilisa ithathelwa indawo ukuthuthukiswa kohwebo olukhulu?\n A)iSwiss Alps B)i-Amazon ason C)INtshonalanga ne-Afrika D)i-Alaskan tundra'}]}]",B,1
Ukunyakaza okuqinile kuzo zonke izinkolo kubizwa,"['ubuzwe', 'ubuhedeni', 'ukuhlambalaza.', 'ubuzwe']",A,high_school_geography,"[TextBlock(text='A) ubuzwe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukunyakaza okuqinile kuzo zonke izinkolo kubizwa\n A)ubuzwe B)ubuhedeni C)ukuhlambalaza. D)ubuzwe'}]}]",A,1
Izifunda zabelana ngazo zonke lezi zici NGAPHANDLE,"['imingcele ', 'ukufana kwezinto', 'indlela efanayo', 'kuchazwe kalula']",D,high_school_geography,"[TextBlock(text='B) ukufana kwezinto', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izifunda zabelana ngazo zonke lezi zici NGAPHANDLE\n A)imingcele  B)ukufana kwezinto C)indlela efanayo D)kuchazwe kalula'}]}]",B,0
Iyiphi kulezi zinhlangano ezilandelayo zase-U.S. ezihamba phambili zokuthuthela kwamanye amazwe EZINGALUNGILE?,"['Ukuhlaliswa kwamaphayona ngo-1870—amaJalimane, amaBrithani, amaScotch-Irish, ama-Afrika', '1870-1914- Asians', '1870–1914—Eastern and southern Europeans', '1965-manje-iSpanishi']",B,high_school_geography,"[TextBlock(text='A) Ukuhlaliswa kwamaphayona ngo-1870—amaJalimane', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi kulezi zinhlangano ezilandelayo zase-U.S. ezihamba phambili zokuthuthela kwamanye amazwe EZINGALUNGILE?\n A)Ukuhlaliswa kwamaphayona ngo-1870—amaJalimane B)amaBrithani C)amaScotch-Irish D)ama-Afrika'}]}]",A,0
Isiphi isitatimende kulezi ezingezansi esibonakala emadolobheni amaningi ase-Afrika?,"['Banezindawo zokuhlala eziphumelelayo, ezihlanzekile.', 'Kunemisebenzi yabantu abaningi abasuka ezindaweni zasemakhaya baye emadolobheni.', 'banezifunda ezintathu ezihlukene zamabhizinisi', 'Banengqalasizinda ethuthukiswe kahle.']",C,high_school_geography,"[TextBlock(text='C) Kunemisebenzi yabantu abaningi abasuka ezindaweni zasemakhaya baye emadolobheni.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isitatimende kulezi ezingezansi esibonakala emadolobheni amaningi ase-Afrika?\n A)Banezindawo zokuhlala eziphumelelayo B)ezihlanzekile. C)Kunemisebenzi yabantu abaningi abasuka ezindaweni zasemakhaya baye emadolobheni. D)banezifunda ezintathu ezihlukene zamabhizinisi'}]}]",C,1
Iliphi izwe elibhekene nenkinga yokuhweba ngenxa yendawo elikuyo?,"['iSingapore', 'i-Italy', 'iSpain', 'iMongolia']",D,high_school_geography,"[TextBlock(text='D) iMongolia', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iliphi izwe elibhekene nenkinga yokuhweba ngenxa yendawo elikuyo?\n A)iSingapore B)i-Italy C)iSpain D)iMongolia'}]}]",D,1
"Iyiphi indawo yemodeli yezoni ye-Burgess lapho umuntu angathola khona izindlu ezingcono, izindlu zomndeni owodwa, kanye namafulethi aqashisayo?","['okokuqala', 'okwesibili', 'okwesithathu', 'okwesine']",C,high_school_geography,"[TextBlock(text='B) okwesibili', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi indawo yemodeli yezoni ye-Burgess lapho umuntu angathola khona izindlu ezingcono, izindlu zomndeni owodwa, kanye namafulethi aqashisayo?\n A)okokuqala B)okwesibili C)okwesithathu D)okwesine'}]}]",B,0
Itiyori yokuthi wonke umphakathi uthuthuka ngokomnotho ngokwephethini yezigaba ezinhlanu zokukhula kuthiwa idalwe yiyo,"['iRostov', 'iRavenstein', 'ivon Thünen', 'iBurgess']",A,high_school_geography,"[TextBlock(text='A) iRostov', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Itiyori yokuthi wonke umphakathi uthuthuka ngokomnotho ngokwephethini yezigaba ezinhlanu zokukhula kuthiwa idalwe yiyo\n A)iRostov B)iRavenstein C)ivon Thünen D)iBurgess'}]}]",A,1
Yikuphi kokulandelayo NGEKE kuthathwe njengesithiyo ekusabalaleni kophawu lwesiko?,"['ulimi', 'inkolo esebenzayo', 'ulwandle', 'Izakhamuzi ezikhonondayo ezibekezelayo']",D,high_school_geography,"[TextBlock(text='A) ulimi\n\nThe correct answer is A) ulimi (language).\n\nLanguage is typically a means of cultural diffusion rather than a barrier. While differences in language can present initial challenges, language actually helps spread cultural elements as people learn and adopt new languages, facilitating cultural exchange rather than hindering it.\n\nThe other options represent actual barriers to cultural diffusion:\n- Religious practices (inkolo) can be a barrier\n- Oceans (ulwandle) are physical barriers\n- Resistant populations (Izakhamuzi ezikhonondayo) can actively resist cultural changes\n\nTherefore, language (ulimi) is the one that would NOT be considered a barrier to cultural diffusion.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo NGEKE kuthathwe njengesithiyo ekusabalaleni kophawu lwesiko?\n A)ulimi B)inkolo esebenzayo C)ulwandle D)Izakhamuzi ezikhonondayo ezibekezelayo'}]}]",A,0
Inqubo yokuhlasela nokulandelana iyinqubo ehlanganisa ukufuduka futhi ichazwa kangcono ngokuthi nini,"['abahlali abasha babhidliza futhi bakhe kabusha izindlu.', 'abahlali abasha bahlala ngokuthula nezakhamuzi ezindala.', 'abahlali abasha bazihlanganisa nezakhamuzi ezindala ngokuphelele.', 'abahlali abasha bathuthela ezindaweni ezihlala abantu abadala.']",D,high_school_geography,"[TextBlock(text='A) abahlali abasha babhidliza futhi bakhe kabusha izindlu.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inqubo yokuhlasela nokulandelana iyinqubo ehlanganisa ukufuduka futhi ichazwa kangcono ngokuthi nini\n A)abahlali abasha babhidliza futhi bakhe kabusha izindlu. B)abahlali abasha bahlala ngokuthula nezakhamuzi ezindala. C)abahlali abasha bazihlanganisa nezakhamuzi ezindala ngokuphelele. D)abahlali abasha bathuthela ezindaweni ezihlala abantu abadala.'}]}]",A,0
Yikuphi kokulandelayo okubonisa kahle incazelo yendawo yokusebenza?,"['Imephu ebonisa i-Atlanta njengehabhu le-Delta Airlines', 'Indatshana echaza isifunda esibizwa ngokuthi iNingizimu', 'Imephu ebonisa izifunda eziyikhulu zaseNorth Carolina', 'Indatshana echaza indawo eyaziwa ngokuthi iBible Belt']",A,high_school_geography,"[TextBlock(text='A) Imephu ebonisa i-Atlanta njengehabhu le-Delta Airlines', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo okubonisa kahle incazelo yendawo yokusebenza?\n A)Imephu ebonisa i-Atlanta njengehabhu le-Delta Airlines B)Indatshana echaza isifunda esibizwa ngokuthi iNingizimu C)Imephu ebonisa izifunda eziyikhulu zaseNorth Carolina D)Indatshana echaza indawo eyaziwa ngokuthi iBible Belt'}]}]",A,1
Izitolo ezintsha ezivulwa eduze kwenxanxathela yezitolo ezinkulu zibonisa yimuphi umqondo?,"['amandla adonsela phansi', 'ukubola okuyibanga', 'Ukuhambisana', 'Ukuchema kokunyakaza']",D,high_school_geography,"[TextBlock(text='C) Ukuhambisana', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izitolo ezintsha ezivulwa eduze kwenxanxathela yezitolo ezinkulu zibonisa yimuphi umqondo?\n A)amandla adonsela phansi B)ukubola okuyibanga C)Ukuhambisana D)Ukuchema kokunyakaza'}]}]",C,0
Ukuzalwa kwabasebenzi basezimboni zasemadolobheni eYurophu kube nomthelela ekuqaleni kwe,"['Uguquko lokuqala kwezolimo', 'uguquko lwesibili kwezolimo', 'uguquko lwesithathu kwezolimo', 'uguquko lwesine kwezolimo']",B,high_school_geography,"[TextBlock(text='B) uguquko lwesibili kwezolimo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuzalwa kwabasebenzi basezimboni zasemadolobheni eYurophu kube nomthelela ekuqaleni kwe\n A)Uguquko lokuqala kwezolimo B)uguquko lwesibili kwezolimo C)uguquko lwesithathu kwezolimo D)uguquko lwesine kwezolimo'}]}]",B,1
Iziphi izitatimende ezilandelayo mayelana nezifunda zezimboni zase-East Asia eziyiqiniso?,"['IJapan inesizinda esicebile semithombo yemvelo.', 'IChina ayinazo izinsiza zemvelo kodwa inabasebenzi abaningi.', 'IChina yenza izimboni ngokushesha', 'ITaiwan ayinalo ibhizinisi lezimboni kanye nabasebenzi abafundile.']",C,high_school_geography,"[TextBlock(text='C) IChina yenza izimboni ngokushesha', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iziphi izitatimende ezilandelayo mayelana nezifunda zezimboni zase-East Asia eziyiqiniso?\n A)IJapan inesizinda esicebile semithombo yemvelo. B)IChina ayinazo izinsiza zemvelo kodwa inabasebenzi abaningi. C)IChina yenza izimboni ngokushesha D)ITaiwan ayinalo ibhizinisi lezimboni kanye nabasebenzi abafundile.'}]}]",C,1
Iziphi izinkulumo ezilandelayo ezichaza iZizwe Ezihlangene kangcono?,"['I-UN isebenzisa umbutho wamaphoyisa emhlabeni wonke.', 'Amazwe angamalungu anikezela ubukhosi ku-UN.', 'Imithetho yomhlaba isetshenziswa yi-UN.', 'I-UN ivame ukwenza ukungenelela ezingxabanweni zomhlaba.']",D,high_school_geography,"[TextBlock(text='D) I-UN ivame ukwenza ukungenelela ezingxabanweni zomhlaba.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iziphi izinkulumo ezilandelayo ezichaza iZizwe Ezihlangene kangcono?\n A)I-UN isebenzisa umbutho wamaphoyisa emhlabeni wonke. B)Amazwe angamalungu anikezela ubukhosi ku-UN. C)Imithetho yomhlaba isetshenziswa yi-UN. D)I-UN ivame ukwenza ukungenelela ezingxabanweni zomhlaba.'}]}]",D,1
Yikuphi kokulandelayo okuyindawo esemthethweni?,"['iDixie', 'iPennsylvania', 'Imakethe yase-Winn-Dixie', 'iPacific Northwest']",B,high_school_geography,"[TextBlock(text='B) iPennsylvania', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo okuyindawo esemthethweni?\n A)iDixie B)iPennsylvania C)Imakethe yase-Winn-Dixie D)iPacific Northwest'}]}]",B,1
Ukugxila kwemisebenzi yokukhiqiza kanye nabantu ngokwendawo ukuze kuzuze wonke umuntu kubizwa,"['umgomo wokufaka esikhundleni.', 'ideglomeration', 'i-agglomeration', 'ingqalasizinda']",C,high_school_geography,"[TextBlock(text='C) i-agglomeration', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukugxila kwemisebenzi yokukhiqiza kanye nabantu ngokwendawo ukuze kuzuze wonke umuntu kubizwa\n A)umgomo wokufaka esikhundleni. B)ideglomeration C)i-agglomeration D)ingqalasizinda'}]}]",C,1
"Imuphi umndeni wolimi oqukethe isiNtaliyane, iSpanishi, isiPutukezi, nesiRomania?","['iYurophu', 'iSlavic', 'iGermanic', 'ezothando']",D,high_school_geography,"[TextBlock(text='A) iYurophu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imuphi umndeni wolimi oqukethe isiNtaliyane, iSpanishi, isiPutukezi, nesiRomania?\n A)iYurophu B)iSlavic C)iGermanic D)ezothando'}]}]",A,0
"I-Ankara, iTurkey ne-Islamabad, iPakistan zombili ziyizibonelo ze","['amadolobha asoqwadulu', 'osonhlamvukazi ababheke phambili.', 'ikholoni endala yama-capitals', 'amadolobha aphikisanayo']",B,high_school_geography,"[TextBlock(text='B) osonhlamvukazi ababheke phambili.\n\nThis is correct because Ankara and Islamabad are both capital cities of their respective countries (Turkey and Pakistan).', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'I-Ankara, iTurkey ne-Islamabad, iPakistan zombili ziyizibonelo ze\n A)amadolobha asoqwadulu B)osonhlamvukazi ababheke phambili. C)ikholoni endala yama-capitals D)amadolobha aphikisanayo'}]}]",B,1
Yikuphi kokulandelayo OKUNGASAYI isibonelo se-syncretism?,"['iHalloween', 'Ukudla kwangaphandle kushintshile ukuze kuhambisane nokuthanda kwaseMelika ', 'iHasidic Judaism', 'iCatholicism ese Louisiana']",C,high_school_geography,"[TextBlock(text='C) iHasidic Judaism\n\nLena yimpendulo elungile ngoba iHasidic Judaism ayisona isibonelo se-syncretism. I-syncretism isho ukuhlanganiswa noma ukuxubana kwezinkolelo ezahlukene noma amasiko. IHasidic Judaism iyinkolo eqinile, ehlala njalo engashintshi futhi engavumi ukuxuba nezinye izinkolelo.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo OKUNGASAYI isibonelo se-syncretism?\n A)iHalloween B)Ukudla kwangaphandle kushintshile ukuze kuhambisane nokuthanda kwaseMelika  C)iHasidic Judaism D)iCatholicism ese Louisiana'}]}]",C,1
Itiyori yokuthi noma ubani olawula umhlaba wonke wase-Europe uzobusa umhlaba ubizwa ngokuthi,"['itiyori ye-devolution', 'itiyori ye-domino', 'itiyori yenhliziyo', 'itiyori ye-rimland']",C,high_school_geography,"[TextBlock(text='B) itiyori ye-domino', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Itiyori yokuthi noma ubani olawula umhlaba wonke wase-Europe uzobusa umhlaba ubizwa ngokuthi\n A)itiyori ye-devolution B)itiyori ye-domino C)itiyori yenhliziyo D)itiyori ye-rimland'}]}]",B,0
Iliphi iqembu elimele ukuhluka kwePheresiya (i-Iranian) lwe-Islam futhi elikholelwa ekungahlulekeni nelungelo laphezulu legunya lama-Imam aphuma ku-Ali?,"['iSunni', 'iShiite', 'i-Imam', 'ezingathinteki']",B,high_school_geography,"[TextBlock(text='B) iShiite', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iliphi iqembu elimele ukuhluka kwePheresiya (i-Iranian) lwe-Islam futhi elikholelwa ekungahlulekeni nelungelo laphezulu legunya lama-Imam aphuma ku-Ali?\n A)iSunni B)iShiite C)i-Imam D)ezingathinteki'}]}]",B,1
Umphumela wokuphindaphinda uwukuthi,"['ukwengezwa kwabasebenzi okungezona isisekelo somnotho emnothweni wasemadolobheni osekungeze abasebenzi abayisisekelo.', 'isilinganiso sabasebenzi basemadolobheni nabasemaphandleni emnothweni.', 'isilinganiso sabasebenzi basemadolobheni nabasebenzi basemapulazini emnothweni.', 'ukwengezwa kwemisebenzi yasemakhaya edalwe umnotho wasemadolobheni.']",A,high_school_geography,"[TextBlock(text='A) ukwengezwa kwabasebenzi okungezona isisekelo somnotho emnothweni wasemadolobheni osekungeze abasebenzi abayisisekelo.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umphumela wokuphindaphinda uwukuthi\n A)ukwengezwa kwabasebenzi okungezona isisekelo somnotho emnothweni wasemadolobheni osekungeze abasebenzi abayisisekelo. B)isilinganiso sabasebenzi basemadolobheni nabasemaphandleni emnothweni. C)isilinganiso sabasebenzi basemadolobheni nabasebenzi basemapulazini emnothweni. D)ukwengezwa kwemisebenzi yasemakhaya edalwe umnotho wasemadolobheni.'}]}]",A,1
Incwadi engcwele yamaHindu ibizwa ngokuthi,"['iTalmud', 'ibhayibheli', 'iTorah', 'iVeda']",D,high_school_geography,"[TextBlock(text='D) iVeda', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Incwadi engcwele yamaHindu ibizwa ngokuthi\n A)iTalmud B)ibhayibheli C)iTorah D)iVeda'}]}]",D,1
Yikuphi kokulandelayo okuyisici esihlukile sedolobha laseMpumalanga Yurophu?,"['ipaki emaphakathi', 'Izakhiwo zenkolo ezivelele', 'Isikwele esikhulu esizungezwe izakhiwo zikahulumeni nezokuphatha', 'Amafulethi okunethezeka']",C,high_school_geography,"[TextBlock(text='B) Izakhiwo zenkolo ezivelele', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo okuyisici esihlukile sedolobha laseMpumalanga Yurophu?\n A)ipaki emaphakathi B)Izakhiwo zenkolo ezivelele C)Isikwele esikhulu esizungezwe izakhiwo zikahulumeni nezokuphatha D)Amafulethi okunethezeka'}]}]",B,0
Imaphi amazwe alandelayo kulawa azama ngamandla ukulondoloza ukuhlanzeka kolimi lwawo lwendabuko ekungcolisweni isiNgisi noma ezinye izilimi?,"['i-Italy', 'i-Russia', 'iJapan', 'iBrazil']",C,high_school_geography,"[TextBlock(text='C) iJapan', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imaphi amazwe alandelayo kulawa azama ngamandla ukulondoloza ukuhlanzeka kolimi lwawo lwendabuko ekungcolisweni isiNgisi noma ezinye izilimi?\n A)i-Italy B)i-Russia C)iJapan D)iBrazil'}]}]",C,1
Yikuphi kokulandelayo okuyisibonelo semboni ezuza ngobuningi?,"['insimbi', 'ibhodlela lejusi', 'iphepha', 'ikhopha ']",B,high_school_geography,"[TextBlock(text='B) ibhodlela lejusi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo okuyisibonelo semboni ezuza ngobuningi?\n A)insimbi B)ibhodlela lejusi C)iphepha D)ikhopha '}]}]",B,1
Yikuphi kokulandelayo OKUNGEYONA isici sendawo yokucubungula yokuthekelisa (EPZ)?,"['Ukwehliswa kwentela kokuthekelisa', 'Izinto zokusetshenziswa zingenisiwe ngaphandle kwentela', 'Ukukhululwa emisebenzini yentela', 'Imithetho eqinile yokungcola']",D,high_school_geography,"[TextBlock(text='D) Imithetho eqinile yokungcola\n\nLena yimpendulo elungile ngoba imithetho eqinile yokungcola AKUYONA isici sendawo yokucubungula yokuthekelisa (EPZ). Izindawo ze-EPZ zivame ukuba nezici ezifana nokwehliswa kwentela, ukukhululwa kwentela, kanye nokungena kwamalahle ngaphandle kwentela, kodwa azivamile ukuba nemithetho eqinile yokungcola.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo OKUNGEYONA isici sendawo yokucubungula yokuthekelisa (EPZ)?\n A)Ukwehliswa kwentela kokuthekelisa B)Izinto zokusetshenziswa zingenisiwe ngaphandle kwentela C)Ukukhululwa emisebenzini yentela D)Imithetho eqinile yokungcola'}]}]",D,1
