question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Muganhu wepakutanga wakaumbwa kusati kwanyatsove nehunyanzvi ruzivo rwenzvimbo uye mepu yave kuwanika unozivikanwa sekutii?,"['muganhu wakatanga vanhu vasati vagara .', 'muganhu urinosikwa uripo', 'munganhu usisipo', 'muganhu unoziswa vanhu vatanga kugara nzvimbo']",A,high_school_geography,"[TextBlock(text='B) muganhu urinosikwa uripo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muganhu wepakutanga wakaumbwa kusati kwanyatsove nehunyanzvi ruzivo rwenzvimbo uye mepu yave kuwanika unozivikanwa sekutii?\n A)muganhu wakatanga vanhu vasati vagara . B)muganhu urinosikwa uripo C)munganhu usisipo D)muganhu unoziswa vanhu vatanga kugara nzvimbo'}]}]",B,0
Nderipi remabasa anotevera riri muchikamu chemabasa asiri ekutanga,"['Injiniya we software', 'Mushandi wepa marori eF-10 assembly- line', 'mushandi wapanogadzirwa mafuta', 'mutarisi wepano pakwa motokari']",D,high_school_geography,"[TextBlock(text='B) Mushandi wepa marori eF-10 assembly-line', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nderipi remabasa anotevera riri muchikamu chemabasa asiri ekutanga\n A)Injiniya we software B)Mushandi wepa marori eF-10 assembly- line C)mushandi wapanogadzirwa mafuta D)mutarisi wepano pakwa motokari'}]}]",B,0
Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?,"['kuSwiss Alps', 'ku Amazon Basin', 'kuNorth Africa', 'KuAlaskan Tundra']",B,high_school_geography,"[TextBlock(text='B) ku Amazon Basin', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?\n A)kuSwiss Alps B)ku Amazon Basin C)kuNorth Africa D)KuAlaskan Tundra'}]}]",B,1
Kufamba kwakasimba kubva pazvitendero zvose kunonzi,"['kuparatsanura kwechitendero kubva kune zvehurumende.', 'chiheathenism', 'kuzvidza izvo zvinhu zvinonzi zvinoera', 'kuzivikanwa nenyika yako uye kutsigira zvido zvayo,']",A,high_school_geography,"[TextBlock(text='A) kuparatsanura kwechitendero kubva kune zvehurumende', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kufamba kwakasimba kubva pazvitendero zvose kunonzi\n A)kuparatsanura kwechitendero kubva kune zvehurumende. B)chiheathenism C)kuzvidza izvo zvinhu zvinonzi zvinoera D)kuzivikanwa nenyika yako uye kutsigira zvido zvayo'}]}]",A,1
Matunhu anowanikwa aine zvose izvi kunze kwe.....,"['miganhu', 'Zvimiro zvakajairika', 'Nzvimbo inoennzanisa', 'zvisinganetsi kutsanangura']",D,high_school_geography,"[TextBlock(text='B) Zvimiro zvakajairika', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Matunhu anowanikwa aine zvose izvi kunze kwe.....\n A)miganhu B)Zvimiro zvakajairika C)Nzvimbo inoennzanisa D)zvisinganetsi kutsanangura'}]}]",B,0
NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?,"['Kugarisana Pioneer kwe 1870- Germans British, Scotich Irish, Aficans', '1870-1914 Asians', '1870-1914 Easstern ne Southern Eurpeans', '1965 kusvika nhasi Hispanics']",B,high_school_geography,"[TextBlock(text='D) 1870-1914 Asians', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?\n A)Kugarisana Pioneer kwe 1870- Germans British B)Scotich Irish C)Aficans D)1870-1914 Asians'}]}]",D,0
Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?,"['Kune  nzvimbo dzekugara dzakachena dzirikubudirira', 'kune mabasa kuvatami kubva kumaruva vachienda kudhorobha', 'Ane matunhu matatu ekuitira mabasa akasiyana.', 'Vane zvivakwa zvakabudirira']",C,high_school_geography,"[TextBlock(text='B) kune mabasa kuvatami kubva kumaruva vachienda kudhorobha', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?\n A)Kune  nzvimbo dzekugara dzakachena dzirikubudirira B)kune mabasa kuvatami kubva kumaruva vachienda kudhorobha C)Ane matunhu matatu ekuitira mabasa akasiyana. D)Vane zvivakwa zvakabudirira'}]}]",B,0
Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?,"['Singapore', 'Italy', 'Spain', 'Mongolia']",D,high_school_geography,"[TextBlock(text='A) Singapore', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?\n A)Singapore B)Italy C)Spain D)Mongolia'}]}]",A,0
"Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?","['chekutanga', 'chechipiri', 'chechitatu', 'chechina']",C,high_school_geography,"[TextBlock(text='B) chechipiri', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?\n A)chekutanga B)chechipiri C)chechitatu D)chechina""}]}]",B,0
Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...,"['Rostow', 'Ravenstein', 'Von Thunen', 'Burgess']",A,high_school_geography,"[TextBlock(text=""A) Rostow\n\nThe correct answer is A) Rostow. Walt Whitman Rostow developed the Stages of Economic Growth model, also known as Rostow's Stages of Growth, which outlines five stages of economic development that societies go through: traditional society, preconditions for take-off, take-off, drive to maturity, and age of high mass consumption."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...\n A)Rostow B)Ravenstein C)Von Thunen D)Burgess'}]}]",,0
Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro,"['Mutauro', 'Chitendero', 'Makungwa', 'vagari vemunyika vane moyo murefu']",D,high_school_geography,"[TextBlock(text='A) Mutauro', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro\n A)Mutauro B)Chitendero C)Makungwa D)vagari vemunyika vane moyo murefu'}]}]",A,0
Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti ,"['vagari vatsva vanopwanya dzimba vodzivaka patsva', 'vagari vatsva vanogara nevamwe vagari vekare zvakanaka', 'vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo', 'vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.']",D,high_school_geography,"[TextBlock(text='B) vagari vatsva vanogara nevamwe vagari vekare zvakanaka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti \n A)vagari vatsva vanopwanya dzimba vodzivaka patsva B)vagari vatsva vanogara nevamwe vagari vekare zvakanaka C)vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo D)vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.'}]}]",B,0
Ndechipi chezvinotevera chinonyatso ratidza  zvinoreva dunhu rinoshandika,"['Mepu inoratidza atlanta senzvimbo yeDelta Airlines', 'Chinyorwa chinotaura dunhu rinonzi Maodzanyemba', 'mepu inoratidza matunhu zana eNorth Carolina', 'Chinyorwa chinotsanangudza dunhu rinonzi Bible Belt']",A,high_school_geography,"[TextBlock(text='B) Chinyorwa chinotaura dunhu rinonzi Maodzanyemba', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvinotevera chinonyatso ratidza  zvinoreva dunhu rinoshandika\n A)Mepu inoratidza atlanta senzvimbo yeDelta Airlines B)Chinyorwa chinotaura dunhu rinonzi Maodzanyemba C)mepu inoratidza matunhu zana eNorth Carolina D)Chinyorwa chinotsanangudza dunhu rinonzi Bible Belt'}]}]",B,0
Zvitoro zvitsva zvirikuvhura panezvitoro zvikuru zvinoratidza zviitwa zvei?,"['Gravity concept', 'Distance decay', 'Complementarity', 'Movement bias']",D,high_school_geography,"[TextBlock(text='B) Distance decay', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvitoro zvitsva zvirikuvhura panezvitoro zvikuru zvinoratidza zviitwa zvei?\n A)Gravity concept B)Distance decay C)Complementarity D)Movement bias'}]}]",B,0
Kuzvarwa kwevashandi veindasitiri yemumaguta muEurope kwakave kutanga kwe,"['Agricultural Revolution yekutanga', 'Agricultural Revolution yechipiri', 'Agricultural Revolution yechitatu', 'Agricultural Revolution yechina']",B,high_school_geography,"[TextBlock(text='B) Agricultural Revolution yechipiri', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuzvarwa kwevashandi veindasitiri yemumaguta muEurope kwakave kutanga kwe\n A)Agricultural Revolution yekutanga B)Agricultural Revolution yechipiri C)Agricultural Revolution yechitatu D)Agricultural Revolution yechina'}]}]",B,1
Ndezvipi zvezvinyorwa zvinotevera zvinoreva chokwadi pamusoro pematunhu eindasitiri yeEast Asia?,"['Japan ine hupfumi hwezvisikwa nezviwanikwa', 'China haina hupfumi hwezvisikwa nezviwanikwa asi ine vashandi vakawanda', 'China irikubudirira munezve indasitiri zvikuru nekuchimbidza', 'Taiwan inoshaya bhizimusi reindasitiri uye vashandi vakadzidza.']",C,high_school_geography,"[TextBlock(text='C) China irikubudirira munezve indasitiri zvikuru nekuchimbidza', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi zvezvinyorwa zvinotevera zvinoreva chokwadi pamusoro pematunhu eindasitiri yeEast Asia?\n A)Japan ine hupfumi hwezvisikwa nezviwanikwa B)China haina hupfumi hwezvisikwa nezviwanikwa asi ine vashandi vakawanda C)China irikubudirira munezve indasitiri zvikuru nekuchimbidza D)Taiwan inoshaya bhizimusi reindasitiri uye vashandi vakadzidza.'}]}]",C,1
Zvinyorwa zvinotevera zvinonyatso tsanangudza nezve United Nations,"['UN inoshanda nemapurisa pasirose', 'Nhengo dzeNyika dzinopa kutonga ku UN', 'Mitemo yepasi rese inoshandiswa ne UN', 'UN inowanzo kupindira pane vanopokana panyika.']",D,high_school_geography,"[TextBlock(text='D) UN inowanzo kupindira pane vanopokana panyika.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvinyorwa zvinotevera zvinonyatso tsanangudza nezve United Nations\n A)UN inoshanda nemapurisa pasirose B)Nhengo dzeNyika dzinopa kutonga ku UN C)Mitemo yepasi rese inoshandiswa ne UN D)UN inowanzo kupindira pane vanopokana panyika.'}]}]",D,1
Nderipi dunhu pane anotevera rinove dunhu repamutemo?,"['Dixie', 'Pennsylvania', 'nzvimbo yemusika yeWinn-dixie', 'Pacific Northwest']",B,high_school_geography,"[TextBlock(text='B) Pennsylvania', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nderipi dunhu pane anotevera rinove dunhu repamutemo?\n A)Dixie B)Pennsylvania C)nzvimbo yemusika yeWinn-dixie D)Pacific Northwest'}]}]",B,1
Kusangana kwezviitwa zvekugadzira ne vanhu kubatsira vose kunonzi?,"['The substitution principle', 'maitiro ekupwanya misa kuita zvidimbu zvakanaka.', ' muunganidzwa wezvinhu;', 'Zvivakwa']",C,high_school_geography,"[TextBlock(text='C) muunganidzwa wezvinhu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kusangana kwezviitwa zvekugadzira ne vanhu kubatsira vose kunonzi?\n A)The substitution principle B)maitiro ekupwanya misa kuita zvidimbu zvakanaka. C) muunganidzwa wezvinhu; D)Zvivakwa'}]}]",C,1
"Ndeupi mutauro wepamba unsanganisa, Italian, Spanish, Portuguese ne Romanian?","['European', 'slavic', 'Germanic', 'Romance']",D,high_school_geography,"[TextBlock(text='D) Romance', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeupi mutauro wepamba unsanganisa, Italian, Spanish, Portuguese ne Romanian?\n A)European B)slavic C)Germanic D)Romance'}]}]",D,1
"Ankara, Turkey ne Islamabad, Pakistan mienzaniso miviri ye","['Maguta emugwenga', 'maguta anoda kubudirira achienda mberi', 'maguta ehudzvanyiriri rwekare', 'maguta anokwikiwidzana']",B,high_school_geography,"[TextBlock(text='B) maguta anoda kubudirira achienda mberi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ankara, Turkey ne Islamabad, Pakistan mienzaniso miviri ye\n A)Maguta emugwenga B)maguta anoda kubudirira achienda mberi C)maguta ehudzvanyiriri rwekare D)maguta anokwikiwidzana'}]}]",B,1
Chii pane zvinotevera chisiri muenzaniso wesyncretism?,"['Halloween', 'Zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica', 'Hasidic Judaism', 'Chikatorike chemuLouisiana']",C,high_school_geography,"[TextBlock(text='C) Hasidic Judaism\n\nHasidic Judaism haisi muenzaniso wesyncretism nekuti inotevedzera tsika dzaJudaism chete uye haina kusanganiswa nedzimwe tsika kana matongerwo. Syncretism inoreva kusanganiswa kwetsika dzematongerwo kana dzinotevedzwa nemarudzi akasiyana siyana. Halloween, zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica, neChikatorike chemuLouisiana zvinoratidza kusanganiswa kwetsika dzakasiyana.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii pane zvinotevera chisiri muenzaniso wesyncretism?\n A)Halloween B)Zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica C)Hasidic Judaism D)Chikatorike chemuLouisiana'}]}]",C,1
Dzidziso yekuti ani nani aitonga nyika yeEurope aizotonga pasi rose inonzi?,"['devolution theory', 'domino theory', 'heartland theory', 'rimland theory']",C,high_school_geography,"[TextBlock(text='C) heartland theory', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzidziso yekuti ani nani aitonga nyika yeEurope aizotonga pasi rose inonzi?\n A)devolution theory B)domino theory C)heartland theory D)rimland theory'}]}]",C,1
Nderipi boka rinomirirra kamusiyano kePersian (Iranian) Islam uye vachitenda kusakundikana kwenyika uye kodzero  nekusimba kwemaImam kwakabva kuna Ali?,"['Sunni', 'Shiite', 'Imam', 'untouchables']",B,high_school_geography,"[TextBlock(text='B) Shiite', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nderipi boka rinomirirra kamusiyano kePersian (Iranian) Islam uye vachitenda kusakundikana kwenyika uye kodzero  nekusimba kwemaImam kwakabva kuna Ali?\n A)Sunni B)Shiite C)Imam D)untouchables'}]}]",B,1
"Mulitiplier effect chi,,,","['kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga.', 'chiyero chevashandi vemumaguta nevekumaruwa muhupfumi', 'chiyero chevashandi vemuguta kune vashandi vemumapurazi muhupfumi.', 'kuwedzerwa kwemabasa ekumaruwa kwakagadzirwa nehupfumi hwemaguta.']",A,high_school_geography,"[TextBlock(text='A) kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga.\n\nThis is the correct answer as it accurately describes the multiplier effect, which refers to the increase in secondary employment in urban economies that results from an increase in primary employment.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mulitiplier effect chi,,,\n A)kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga. B)chiyero chevashandi vemumaguta nevekumaruwa muhupfumi C)chiyero chevashandi vemuguta kune vashandi vemumapurazi muhupfumi. D)kuwedzerwa kwemabasa ekumaruwa kwakagadzirwa nehupfumi hwemaguta.'}]}]",A,1
Bhuku rechinamato chechiHindi rinonzi,"['Talmud', 'Bhaibheri', 'Torah', 'Veda']",D,high_school_geography,"[TextBlock(text='D) Veda', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bhuku rechinamato chechiHindi rinonzi\n A)Talmud B)Bhaibheri C)Torah D)Veda'}]}]",D,1
Chii munezvinotevera chinonyatsobudisa kuti ndecheguta rekumabvazuva kweEurope?,"['Park yepakati', 'Zvivakwa zvinemukurumbira zvechinamato', 'Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende', 'Dzimba dzeumbozha dzakavakwa zvakanaka']",C,high_school_geography,"[TextBlock(text='C) Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii munezvinotevera chinonyatsobudisa kuti ndecheguta rekumabvazuva kweEurope?\n A)Park yepakati B)Zvivakwa zvinemukurumbira zvechinamato C)Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende D)Dzimba dzeumbozha dzakavakwa zvakanaka'}]}]",C,1
Ndeyipi yenyika dzinotevera iri kuyedza  kuchengetedza mutauro wayo kuti usasanganiswe nechirungu kana mimwe mitauro?,"['Italy', 'Russia', 'Japan', 'Brazil']",C,high_school_geography,"[TextBlock(text='C) Japan', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeyipi yenyika dzinotevera iri kuyedza  kuchengetedza mutauro wayo kuti usasanganiswe nechirungu kana mimwe mitauro?\n A)Italy B)Russia C)Japan D)Brazil'}]}]",C,1
Ndechipi munezvinotevera chiri muenzaniso weindasitiri yebulk-gaining?,"['Simbi', 'Chinwiwa chemaranjisi chiri mubhodhoro', 'Bepa', 'Mhangura']",B,high_school_geography,"[TextBlock(text='A) Simbi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi munezvinotevera chiri muenzaniso weindasitiri yebulk-gaining?\n A)Simbi B)Chinwiwa chemaranjisi chiri mubhodhoro C)Bepa D)Mhangura'}]}]",A,0
Ndechipi chezvinotevera chisiri chinotaura nezve zone yekugadzirisa nekutengeserana nedzimwe nyika dzekunze (EPZ)?,"['Ma tatarrif anodzikiswa panezvamuno tengesera kunze', 'Zvinoshandisiwa kugadzira zvimwe zvinotengwa kubva kunze zvisina mutero wazvinobhadhara', 'Kuregererwa kubvisa mutero ', 'Mitemo yakasimba inodzivirira kusvibisa ']",D,high_school_geography,"[TextBlock(text='D) Mitemo yakasimba inodzivirira kusvibisa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvinotevera chisiri chinotaura nezve zone yekugadzirisa nekutengeserana nedzimwe nyika dzekunze (EPZ)?\n A)Ma tatarrif anodzikiswa panezvamuno tengesera kunze B)Zvinoshandisiwa kugadzira zvimwe zvinotengwa kubva kunze zvisina mutero wazvinobhadhara C)Kuregererwa kubvisa mutero  D)Mitemo yakasimba inodzivirira kusvibisa '}]}]",D,1
Ndechipi chezvimiro zvinotevera chisiri chokwadi chenyika,"['Nzvimbo inozvitonga', 'Kuzivikanwa pasi rose', 'Miganhu', 'Mutauro wenyika']",D,high_school_geography,"[TextBlock(text='B) Kuzivikanwa pasi rose', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvimiro zvinotevera chisiri chokwadi chenyika\n A)Nzvimbo inozvitonga B)Kuzivikanwa pasi rose C)Miganhu D)Mutauro wenyika'}]}]",B,0
"Urikuronga kubva mudhorobha maunogara uchienda kuPittsburg. Mukufamba kwako unomira muColumbus, Ohio uchishanyira hama yako wobva wafarira dhorobha iri!. Unobva wasarudza kugara woita Columbas dhorobha raunogara. Uyu muenzaniso we..","['Mukana wangomuka', 'distance decay', 'Kutama usingade', 'Zvinhu zvinosunda  nekukwezva']",A,high_school_geography,"[TextBlock(text='B) distance decay', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Urikuronga kubva mudhorobha maunogara uchienda kuPittsburg. Mukufamba kwako unomira muColumbus, Ohio uchishanyira hama yako wobva wafarira dhorobha iri!. Unobva wasarudza kugara woita Columbas dhorobha raunogara. Uyu muenzaniso we..\n A)Mukana wangomuka B)distance decay C)Kutama usingade D)Zvinhu zvinosunda  nekukwezva'}]}]",B,0
"Nzvimbo yakakura yehofisi iine ivhu rekutengeserana  nekushandisa kunze nepakati pedhorobha uye iine mabasa akadarika huwandu hwevagari vemo ino,,,,,","['Sabhabha', 'guta hombe munyika.', 'guta', 'guta rakamuka nguva pfupi yadarika']",D,high_school_geography,"[TextBlock(text='B) guta hombe munyika', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nzvimbo yakakura yehofisi iine ivhu rekutengeserana  nekushandisa kunze nepakati pedhorobha uye iine mabasa akadarika huwandu hwevagari vemo ino,,,,,\n A)Sabhabha B)guta hombe munyika. C)guta D)guta rakamuka nguva pfupi yadarika'}]}]",B,0
